movieId,id,title,tags
4036,10873,Shadow of the Vampire,"director f.w. murnau (john malkovich) makes a faustian pact with a vampire (willem dafoe) to get him to star in his 1922 film ""nosferatu."" drama horror filmdirector dracula  nosferatu johnmalkovich willemdafoe udokier e.eliasmerhige"
4047,10655,Gettysburg,"summer 1863. the confederacy pushes north into pennsylvania. union divisions converge to face them. the two great armies clash at gettysburg, site of a theology school. for three days, through such legendary actions as little round top and pickett's charge, the fate of ""one nation, indivisible"" hangs in the balance. war drama history civilwar independence troops army battle unionsoldier confederatesoldier americancivilwar jeffdaniels tomberenger martinsheen ronaldf.maxwell"
4052,9989,Antitrust,a computer programmer's dream job at a hot portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems. action crime drama technology garage hacker malefriendship microchip minidisc computer company friendshipbracelet suspense businessstart-up computerexpert childhoodfriends betrayalbyfriend ryanphillippe rachaelleighcook timrobbins peterhowitt
4053,18828,Double Take,"the governor of a mexican state is assassinated. soon after, junior executive daryl chase's life turns upside down: after he flags a huge transfer of funds from a mexican account as probably illegal, he's attacked in his apartment, rescued by a cia agent, finds his secretary shot dead, and witnesses two cops get killed. he calls the cia guy who tells him to grab the next train to mexico. leaving m adventure drama action comedy romance mexico cia fbi train orlandojones eddiegriffin garcellebeauvais georgegallo"
4054,9816,Save the Last Dance,"a white midwestern girl moves to chicago, where her new boyfriend is a black teen from the south side with a rough, semi-criminal past. drama family romance music balletdancer musical ballet juliastiles seanpatrickthomas kerrywashington thomascarter"
4056,5955,The Pledge,a police chief about to retire pledges to help a woman find her daughter's killer. based on a story by swiss writer friedrich dürrenmatt. crime drama mystery thriller promise murder drawing porcupine pledge retirementparty criminalprofile jacknicholson aaroneckhart helenmirren seanpenn
4062,11191,Mystic Pizza,three teenage girls come of age while working at a pizza parlor in mystic connecticut. comedy drama romance independentfilm commitment lobster portugueseamerican annabethgish juliaroberts lilitaylor donaldpetrie
4069,2018,The Wedding Planner,"mary fiore, san francisco's premiere wedding planner is rescued from an accident by the man of her dreams, pediatrician steve edison, only to find he is the fiancé of her latest client, wealthy fran donnolly. as mary continues making the wedding arrangements, she and steve are put into a string of uncomfortable situations that force them to face their mutual attraction. comedy sanfrancisco marriageproposal loveofone'slife weddingplaner manofone'sdreams winegarden wedding sicilian starcrossedlovers weddingday meantforeachother jenniferlopez matthewmcconaughey justinchambers adamshankman"
4084,96,Beverly Hills Cop II,"detroit cop, axel foley heads for the land of sunshine and palm trees to find out who shot police captain andrew bogomil. thanks to a couple of old friends, axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin – and the chase is on. action comedy crime smugglingofarms detective intensivecare undercover stripclub armoredcar investigation police swimmingpool sequel shootout gunfight losangeles explosion violence carchase detroit horsetrack beverlyhills buddycop oilfield cementtruck playboymansion shootingrange eddiemurphy judgereinhold johnashton tonyscott"
4085,90,Beverly Hills Cop,"tough-talking detroit cop axel foley heads to the rarified world of beverly hills in his beat-up chevy nova to investigate a friend's murder. but soon, he realizes he's stumbled onto something much more complicated. bungling rookie detective billy rosewood joins the fish-out-of-water axel and shows him the west los angeles ropes. action comedy crime california showdown undercover stripclub investigation weapon police smuggling swimmingpool gunfight mansion losangeles footchase artgallery carchase warehouse beverlyhills buddycomedy countryclub maverickcop detroitmichigan damselindistress barfight eddiemurphy judgereinhold johnashton martinbrest"
4090,19933,The Brave Little Toaster,"a group of dated appliances find themselves stranded in a summer home that their family had just sold decide to, a la the incredible journey, seek their young 8 year old ""master"". children's film which on the surface is a frivolous fantasy, but with a dark subtext of abandonment, obsolescence, and loneliness. fantasy adventure animation comedy family music growingup comingofage lost journey personification inanimateobjectscomingtolife toaster jonlovitz timothystack philhartman jerryrees"
4116,34101,Hollywood Shuffle,"aspiring actor and hot-dog stand employee bobby taylor catches the ire of his grandmother for auditioning for a role in the regrettably titled exploitation film ""jivetime jimmy's revenge."" when tinseltown studios casts taylor in the title role, he has a series of conflicted dreams satirizing african-american stereotypes in hollywood, and must reconcile his career goals with his desire to remain a positive role model for his little brother. comedy blackpeople ethnicstereotype roberttownsend craigusr.johnson helenmartin roberttownsend"
4123,12704,Ishtar,"two terrible lounge singers get booked to play a gig in a moroccan hotel but somehow become pawns in an international power play between the cia, the emir of ishtar, and the rebels trying to overthrow his regime action adventure comedy wilderness sahara beautifulwoman singer escape womandirector warrenbeatty dustinhoffman isabelleadjani elainemay"
